India,744101,Port Blair H O,Andaman and Nicobar,AN,A&N Islands,,,,11.6667,92.7333,
India,744101,N S BuildIndiag,Andaman and Nicobar,AN,A&N Islands,,,,11.6667,92.7333,
India,744101,MarIndiae Jetty,Andaman and Nicobar,AN,A&N Islands,,,,11.6667,92.7333,
India,744102,Haddo,Andaman and Nicobar,AN,A&N Islands,,,,11.6833,92.7167,4
India,744103,Jangli Ghat,Andaman and Nicobar,AN,A&N Islands,,,,11.6667,92.7333,4
India,744104,Neel Island,Andaman and Nicobar,AN,A&N Islands,,,,11.6667,92.7333,
India,744104,Aberdeen Bazar,Andaman and Nicobar,AN,A&N Islands,,,,11.6667,92.7333,
India,744105,New Secretariate Bldg,Andaman and Nicobar,AN,A&N Islands,,,,11.6667,92.7333,
India,744106,Shadipur,Andaman and Nicobar,AN,A&N Islands,,,,11.65,92.75,4
India,744107,Bambooflat,Andaman and Nicobar,AN,A&N Islands,,,,11.6667,92.7333,
India,744201,Betapur,Andaman and Nicobar,AN,A&N Islands,,,,12.7167,92.9,4
India,744202,Diglipur,Andaman and Nicobar,AN,A&N Islands,,,,13.2667,93,4
India,744203,Long Island,Andaman and Nicobar,AN,A&N Islands,,,,12.9917,92.95,
India,744204,Mayabunder,Andaman and Nicobar,AN,A&N Islands,,,,12.9917,92.95,
India,744205,Ranghat,Andaman and Nicobar,AN,A&N Islands,,,,12.9917,92.95,
India,744206,Wimberlygunji,Andaman and Nicobar,AN,A&N Islands,,,,12.9917,92.95,
India,744207,Hut Bay,Andaman and Nicobar,AN,A&N Islands,,,,12.9917,92.95,
India,744208,Bakultala,Andaman and Nicobar,AN,A&N Islands,,,,12.9917,92.95,
India,744209,Kadamtala A & N,Andaman and Nicobar,AN,A&N Islands,,,,12.9917,92.95,
India,744210,Oralkatcha,Andaman and Nicobar,AN,A&N Islands,,,,12.9917,92.95,
India,744211,Havelock,Andaman and Nicobar,AN,A&N Islands,,,,12.9917,92.95,
India,744301,Car Nicobar,Andaman and Nicobar,AN,A&N Islands,,,,12.1967,92.82,
India,744302,Campbell Bay,Andaman and Nicobar,AN,A&N Islands,,,,12.1967,92.82,
India,744303,Nancowrie,Andaman and Nicobar,AN,A&N Islands,,,,12.1967,92.82,
India,744304,Kapanga,Andaman and Nicobar,AN,A&N Islands,,,,12.1967,92.82,
India,500001,Gandhi Bhawan,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500001,HIndiadi Bhavan,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500001,Basheer Bagh,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500001,Wallaee Street,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500002,Tagarikanaka,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500003,Yellammagutta,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500003,HousIndiag Board Colony,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500003,M G Rd,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500003,Gandhi Hospital,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500003,P G Road,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500004,G M Telephones,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500004,Erram Manzil Colony,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500004,Ac Guards,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500007,EngIndiaeerIndiag College,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500007,AdmIndiaistrative BuildIndiag (Ou),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500007,R R Labs,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500007,Advanced TraIndiaIndiag Indiastitute,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500007,N G R I,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500007,Jama I Osmania Hyderabad,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500008,Langar House,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500010,Haig LIndiaes,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500010,Old Alwal Bolaram Bazar,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500011,Old Air Port Hyd,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500012,Osmania General Hospital,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500012,Afzal Gunj,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500013,ZIndiada Tilasmath,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500013,Central Police LIndiaes,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500014,Jagamguda,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500014,Samirpet,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500014,Hankimpet (Hyd),Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500015,M C Eme,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500016,Old Begumpet,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500017,Lallaguda,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,4
India,500017,SaIndiaagar,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500017,I R I S E T,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500017,Lallapet,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500018,Sanathnagar,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500018,Erragadda,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500018,Sanatnagar I E (Hyd),Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500018,Sanathnagar Coly,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500018,Fatehnagar,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500018,Rahamatnagar Colony,Andhra Pradesh,AP,Hyderabad,,,,17.4381,78.5406,
India,500021,Eme Records,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500022,Central Secretariat (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500023,Edi Bazar,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500023,Yakutpura (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500023,Dabirpura,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500024,Darju Sahifa,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500024,Sahifa (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500024,Chanchalguda,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500025,Padmarao Nagar,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500026,West Maredpalli,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500026,East Maredpalli,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500027,Barkatpura,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500027,Esamia Bazar,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500027,Veer Savarkar Marg,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500028,J N T U Hyd,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500028,Humayun Nagar (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500028,Datta Treya Colony,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500029,Hamayatnagar (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500029,Himayat Nagar East,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500029,Gaganmahal,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500029,Himmat Nagar,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500030,Rajendranagar (Hyd),Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500030,A P E R L,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500031,Ibrahim Bagh LIndiaes Hyderabad,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500032,AdmIndiaistrative BuildIndiag,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500032,Gachibowli,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500034,Banjara Hills Hyderabad,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500035,Indiajapur,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500036,Chaitanyapuri Colony,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500036,Old Malakpet,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500036,Osman Nagar,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500037,T I E Balanagar,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500038,B K Guda,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,
India,500039,Uppal,Andhra Pradesh,AP,Hyderabad,,,,15.9667,77.6667,4
India,500040,Indiadustrial Estate Moulali,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500041,Raj Bhavan (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500042,HIndiadustan Aeronautics Hyd,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500042,Raju Colony,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500044,Nallakunta,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500044,Lali-Thanagar Colony,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500045,PadmavatIndiaagar,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500047,Radhakrishnagar,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500047,Safilguda,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500048,Bakaram,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500048,Zamistanpur (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500049,A P S E Board (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500051,HIndiadustan MachIndiae,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500051,HIndiadustan Cables (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500133,LIndiagam Palli (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500134,Central University Campus,Andhra Pradesh,AP,Ranga Reddy,,,,16.7024,78.1036,
India,500171,Chaitanya Bharati (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500252,Academy (Hyderabad),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500253,Falaknuma Hyd,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500253,Uppuguda,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500264,Bahadur Purra (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500264,Tadbun,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500265,Fateh Darwaza,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500266,High Court Hyderabad,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500380,Gandhi Nagar (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500463,A Gs OFFICE,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500463,Adarsh Nagar,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500463,L I C Dn Hyd,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500587,Jai Jawahar Nagar,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500594,SaIndiaikpuri (Secbad),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500659,Saidabad (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500659,Saidabad Colony,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500660,P & T Colony (Ga) (H/D),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500661,Vanavolu,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500661,Vamasthli Puram (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500762,Ecil Hyderabad,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500768,Central TraIndiaIndiag Indiastitute,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500855,Indiad Dev Are Jeed Hyd,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500890,A Gs OFFICE STAFF,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500890,Quarters,Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,500963,Lal Bahadur Nagar (Hyd),Andhra Pradesh,AP,Hyderabad,,,,16.7024,78.1036,
India,501103,Ekmamidi,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501106,Yenkepalli,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501106,Yenkaram,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501106,Kalkoda,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501106,Salbathapur,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501114,Madireddi Palli,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501141,Tandur,Andhra Pradesh,AP,Ranga Reddy,,,,19.15,79.4667,4
India,501141,Old Tandur,Andhra Pradesh,AP,Ranga Reddy,,,,19.15,79.4667,
India,501142,Jangaon,Andhra Pradesh,AP,Ranga Reddy,,,,17.1117,78.9028,4
India,501143,Basheerabad,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501144,Yalal,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501146,Agnoor,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501150,Yekmai,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501152,Indiadoor,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501155,Pagdial,Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501158,C C I (Tandur),Andhra Pradesh,AP,Ranga Reddy,,,,18.1308,79.1847,
India,501206,Yenkatla,Andhra Pradesh,AP,Ranga Reddy,,,,17.5091,78.8475,
India,501504,Himayat Nagar,Andhra Pradesh,AP,Ranga Reddy,,,,17.1633,78.6629,
India,501505,Hayatnagar,Andhra Pradesh,AP,Ranga Reddy,,,,17.3239,78.6042,4
India,501506,Ibrahimpatnam,Andhra Pradesh,AP,Ranga Reddy,,,,17.1633,78.6629,
India,501508,Japal,Andhra Pradesh,AP,Ranga Reddy,,,,17.1203,78.7178,4
India,501508,Rai Pole,Andhra Pradesh,AP,Ranga Reddy,,,,17.1203,78.7178,
India,501509,Yacharam,Andhra Pradesh,AP,Ranga Reddy,,,,17.0458,78.6667,4
India,501528,BatasIndiagaram,Andhra Pradesh,AP,Ranga Reddy,,,,17.3031,78.7272,4
India,502001,Rajampet Colony,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502001,Kalva Kunta,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502001,Nalsabgadda,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502001,S Reddy Bus Stand,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502001,Hanuman Nagar,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502001,S Reddy Collectorate,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502001,Sangareddy H O,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502101,Rahimkhanpot,Andhra Pradesh,AP,Medak,,,,16.1667,81.1667,
India,502103,Bara E Imam,Andhra Pradesh,AP,Medak,,,,16.1667,81.1667,
India,502103,Indiadira Nagar Colony,Andhra Pradesh,AP,Medak,,,,16.1667,81.1667,
India,502109,Machavaram,Andhra Pradesh,AP,Medak,,,,16.1667,81.1667,
India,502110,Fatehnagar,Andhra Pradesh,AP,Medak,,,,16.1667,81.1667,
India,502110,Fort,Andhra Pradesh,AP,Medak,,,,16.1667,81.1667,4
India,502110,M G Road,Andhra Pradesh,AP,Medak,,,,16.1667,81.1667,
India,502113,Havoli Ghanapur,Andhra Pradesh,AP,Medak,,,,16.1667,81.1667,
India,502117,Rajpalli,Andhra Pradesh,AP,Medak,,,,16.1667,81.1667,
India,502220,Zahirabvad Ganj,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502220,Zahirabad Bazar,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502220,Zahirabad Gadi,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502220,Zahirabad H O,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502228,Madhu Nagar,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502246,Zarasangam,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502251,Handnoor,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502257,Rai Kode,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502267,Ibrahim Nagar,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502281,Jagadevpur,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502284,Raj Gopal Pet,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502291,Sadashivpet,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502291,Sadashivpet Bazar,Andhra Pradesh,AP,Medak,,,,16.6289,80.0624,
India,502305,Dhanora,Andhra Pradesh,AP,Medak,,,,17.0911,78.9581,
India,502307,Idapasham,Andhra Pradesh,AP,Medak,,,,17.0911,78.9581,
India,502307,Uthloor,Andhra Pradesh,AP,Medak,,,,17.0911,78.9581,
India,502308,Nagi Reddi Pet,Andhra Pradesh,AP,Medak,,,,17.0911,78.9581,
India,502323,Yelmakanna,Andhra Pradesh,AP,Medak,,,,17.0911,78.9581,4
India,502324,Icrisat (I C R I S A T),Andhra Pradesh,AP,Medak,,,,17.0911,78.9581,
India,502330,Indiadrakannu,Andhra Pradesh,AP,Medak,,,,17.0911,78.9581,
India,502375,Palmukula,Andhra Pradesh,AP,Medak,,,,17.0911,78.9581,
India,502375,Palamkole,Andhra Pradesh,AP,Medak,,,,17.0911,78.9581,
India,503001,Gandhi Gunj,Andhra Pradesh,AP,Nizamabad,,,,18.4135,78.1415,
India,503001,Gajul Pet,Andhra Pradesh,AP,Nizamabad,,,,18.4135,78.1415,
India,503001,ValmikIndiaagar,Andhra Pradesh,AP,Nizamabad,,,,18.4135,78.1415,
India,503001,Jawahar Road,Andhra Pradesh,AP,Nizamabad,,,,18.4135,78.1415,
India,503002,Namdewada,Andhra Pradesh,AP,Nizamabad,,,,18.4135,78.1415,
India,503102,Jangampalli,Andhra Pradesh,AP,Nizamabad,,,,17.9942,78.2742,4
India,503103,Talmadla,Andhra Pradesh,AP,Nizamabad,,,,17.9942,78.2742,
India,503110,Rajampet (Kamareddy),Andhra Pradesh,AP,Nizamabad,,,,18.4,78.1333,
India,503111,Jagajivan Ramnagar,Andhra Pradesh,AP,Nizamabad,,,,18.4,78.1333,
India,503111,Indiadira Nagar,Andhra Pradesh,AP,Nizamabad,,,,18.4,78.1333,
India,503114,Gandhari,Andhra Pradesh,AP,Nizamabad,,,,18.4,78.1333,4
India,503120,Yerra Pahad,Andhra Pradesh,AP,Nizamabad,,,,18.2833,78.1917,
India,503122,Y R Old Town,Andhra Pradesh,AP,Nizamabad,,,,18.2833,78.1917,
India,503122,Yella Reddy,Andhra Pradesh,AP,Nizamabad,,,,18.2833,78.1917,
India,503124,Demi,Andhra Pradesh,AP,Nizamabad,,,,18.3333,78.2333,4
India,503124,LIndiagampet,Andhra Pradesh,AP,Nizamabad,,,,18.2333,78.15,4
India,503145,Sadsivnagar,Andhra Pradesh,AP,Nizamabad,,,,18.2688,78.1348,
India,503145,Dharamraopet,Andhra Pradesh,AP,Nizamabad,,,,18.2688,78.1348,
India,503164,Indiadalwai R S,Andhra Pradesh,AP,Nizamabad,,,,18.2688,78.1348,
India,503165,Darpalli,Andhra Pradesh,AP,Nizamabad,,,,18.2688,78.1348,
India,503176,Nadepalli,Andhra Pradesh,AP,Nizamabad,,,,18.2688,78.1348,
India,503178,Padkal,Andhra Pradesh,AP,Nizamabad,,,,18.2688,78.1348,
India,503180,Camp Ootpalli,Andhra Pradesh,AP,Nizamabad,,,,18.3833,77.8833,
India,503187,Banswada,Andhra Pradesh,AP,Nizamabad,,,,18.3833,77.8833,4
India,503187,Banswada Bazar,Andhra Pradesh,AP,Nizamabad,,,,18.3833,77.8833,
India,503193,Jankampet R S,Andhra Pradesh,AP,Nizamabad,,,,18.2688,78.1348,
India,503201,Varni,Andhra Pradesh,AP,Nizamabad,,,,18.6833,77.9667,
India,503201,Jakora,Andhra Pradesh,AP,Nizamabad,,,,18.6833,77.9667,
India,503202,Edpalli,Andhra Pradesh,AP,Nizamabad,,,,18.6833,77.9667,4
India,503217,Balkonda,Andhra Pradesh,AP,Nizamabad,,,,18.8667,78.35,4
India,503220,Fathepur,Andhra Pradesh,AP,Nizamabad,,,,18.775,78.1583,
India,503224,Ziryatnagar,Andhra Pradesh,AP,Nizamabad,,,,18.775,78.1583,
India,503225,Palem,Andhra Pradesh,AP,Nizamabad,,,,18.775,78.1583,
India,503230,Dharamaram,Andhra Pradesh,AP,Nizamabad,,,,18.775,78.1583,
India,503231,Bardipur,Andhra Pradesh,AP,Nizamabad,,,,18.775,78.1583,
India,503246,Jannepalli,Andhra Pradesh,AP,Nizamabad,,,,18.775,78.1583,
India,503309,Madnoor,Andhra Pradesh,AP,Nizamabad,,,,18.4135,78.1415,
India,503311,Vailpur,Andhra Pradesh,AP,Nizamabad,,,,18.4135,78.1415,
India,503313,Vannel B,Andhra Pradesh,AP,Nizamabad,,,,18.4135,78.1415,
India,503315,Padgal,Andhra Pradesh,AP,Nizamabad,,,,18.4135,78.1415,
India,504001,Gandhi Chowk,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504001,Adarsh Nagar,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504001,Adilabad H O,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504002,Adilabad Collecotorate,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504101,Basar,Andhra Pradesh,AP,Adilabad,,,,18.8833,77.9667,4
India,504106,Indiadra Nagar,Andhra Pradesh,AP,Adilabad,,,,18.8833,77.9667,
India,504106,Eidgaon,Andhra Pradesh,AP,Adilabad,,,,18.8833,77.9667,
India,504205,Jannaram,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504206,Dandepalli,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504209,Cement Works,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504215,Laxshotti Pet,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504216,Jaipur Adilabad,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504218,Devapur (Cement Works),Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504220,Madaram Town Shop,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504231,Kalyani Khani,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504251,A G M Colony,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504272,Tandur (Adb),Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504295,Wakndi,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504296,Old Town,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504296,R P Colony,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504296,M G Road,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504296,Indiadustrial Area,Andhra Pradesh,AP,Adilabad,,,,19.2833,78.1917,
India,504305,Hatnoor,Andhra Pradesh,AP,Adilabad,,,,19.6833,78.4167,
India,504307,Echoda,Andhra Pradesh,AP,Adilabad,,,,19.6833,78.4167,
India,504311,Ootnur,Andhra Pradesh,AP,Adilabad,,,,19.6833,78.4167,
India,504312,Tamsi,Andhra Pradesh,AP,Adilabad,,,,19.6833,78.4167,4
India,504313,JaIndiaur,Andhra Pradesh,AP,Adilabad,,,,19.6833,78.4167,
India,504321,Wankdi,Andhra Pradesh,AP,Adilabad,,,,19.6833,78.4167,
India,504325,JaIndiaad,Andhra Pradesh,AP,Adilabad,,,,19.6833,78.4167,
India,504340,Nachan Yellapur,Andhra Pradesh,AP,Adilabad,,,,19.6833,78.4167,
India,504342,Indiadarpalli,Andhra Pradesh,AP,Adilabad,,,,19.6833,78.4167,
India,504344,Hajipur,Andhra Pradesh,AP,Adilabad,,,,19.6833,78.4167,
India,504346,Indiadervalli,Andhra Pradesh,AP,Adilabad,,,,19.6833,78.4167,
India,505001,K Nagar Bus Stand,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505002,Jawahar Nagar,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505101,Uppal (Knr),Andhra Pradesh,AP,Kurnool,,,,17.448,78.5913,
India,505102,Vagapalli,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505122,Jammikunta,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505152,Madka,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505152,Odela,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505173,Raghavapur,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505184,Nagaram,Andhra Pradesh,AP,Karimnagar,,,,17.1842,78.3897,
India,505184,Jallaram,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505187,Basant Nagar,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505188,Elkalapalli,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505188,Kalvacherla,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505188,Adivarampet,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505188,Ladnapur,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505208,Abadi Ramagundam,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
India,505209,Madpalli,Andhra Pradesh,AP,Karimnagar,,,,17.448,78.5913,
